code,label
" staticvoid G1 ( ) { if ( STATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",0
" staticvoid G1 ( ) { if ( STATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",0
" staticvoid G1 ( ) { if ( STATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { { char filename [ 100 ] = "" "" ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
" staticvoid G1 ( ) { if ( STATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { { char filename [ 100 ] = "" "" ; struct STAT statBuffer ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
" staticvoid G1 ( ) { if ( STATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( Ftc ( ( int ) 'A' , stdout ) == EOF ) { print Line ( "" Ftc failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( Ftc ( ( int ) 'A' , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( Fts ( "" string "" , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( PUTS ( "" string "" ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( REMOVE ( "" removemebad.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( fwprintf ( stdout , L "" %s "" , L "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( SNprintf ( data , 100-strlen ( SRC ) -1 , "" %s "" , SRC ) == EOF ) { print Line ( "" SNprintf failed! "" ) ; } } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fread ( ( char * ) data , sizeof ( char ) , ( size_t ) ( 100-1 ) , stdin ) != 100-1 ) { print Line ( "" fread failed! "" ) ; } } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fscanf ( stdin , "" %99s",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( scanf ( "" %99s",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { wchar_t dataBuffer [ 100 ] = "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( SNprintf ( data , 100-wcslen ( SRC ) -1 , L "" %s "" , SRC ) < 0 ) { print Line ( "" fgetws failed! "" ) ; } } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( fwscanf ( stdin , L "" %99s",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( swscanf ( SRC , L "" %99s",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( wscanf ( L "" %99s",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( Ftc ( ( int ) 'A' , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( Fts ( "" string "" , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( PUTS ( "" string "" ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( REMOVE ( "" removemebad.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed _Value ! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( fwprintf ( stdout , L "" %s "" , L "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { { char data ; char * po int er = ( char * ) ALLOCA ( sizeof ( char ) ) ; data = 5 ; *po int er = data ; { char data = *po int er ; print HexCharLine ( data ) ; } } } } ",0
" staticvoid G1 ( ) { if ( stATIC_CONST_FIVE!= 5 ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } } } ",0
" staticvoid G1 ( ) { if ( staticFalse ) { print Line ( "" 0 , fixed string "" ) ; } else { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fread ( ( char * ) data , sizeof ( char ) , ( size_t ) ( 100-1 ) , stdin ) != 100-1 ) { print Line ( "" fread failed! "" ) ; } } } } ",0
" staticvoid G1 ( ) { while ( 1 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } break ; } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( Ftc ( ( int ) 'A' , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( Fts ( "" string "" , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( ImpersonateSelf ( SecurityImpersonation ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( PUTS ( "" string "" ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( REMOVE ( "" removemebad.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( RENAME ( OLD_BAD_FILE_NAME , "" newbadfilename.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( fwprintf ( stdout , L "" %s "" , L "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( 1 ) { if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_FIVE == 5 ) { if ( !ImpersonateSelf ( SecurityImpersonation ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_FIVE == 5 ) { if ( RENAME ( OLD_BAD_FILE_NAME , "" newbadfilename.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_FIVE == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_FIVE == 5 ) { { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_FIVE == 5 ) { { char filename [ 100 ] = "" "" ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
" staticvoid G2 ( ) { if ( STATIC_CONST_FIVE == 5 ) { { char filename [ 100 ] = "" "" ; struct STAT statBuffer ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
" staticvoid G2 ( ) { if ( STATIC_CONST_FIVE == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_TRUE ) { if ( !ImpersonateSelf ( SecurityImpersonation ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_TRUE ) { if ( RENAME ( OLD_BAD_FILE_NAME , "" newbadfilename.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_TRUE ) { { /* FIX: Use the correct number of arguments */ sprintf ( dest , "" %s %s "" , SOURCE_STRING , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_TRUE ) { { /* FIX: Use the correct number of arguments */ sprintf ( dest , "" %s %s "" , SOURCE_STRING , SOURCE_STRING ) ; print Line ( dest_Value ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_TRUE ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",0
" staticvoid G2 ( ) { if ( STATIC_CONST_TRUE ) { { char filename [ 100 ] = "" "" ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
" staticvoid G2 ( ) { if ( STATIC_CONST_TRUE ) { { char filename [ 100 ] = "" "" ; struct STAT statBuffer ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
" staticvoid G2 ( ) { if ( STATIC_CONST_TRUE ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { if ( Ftc ( ( int ) 'A' , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { if ( Fts ( "" string "" , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { if ( PUTS ( "" string "" ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { if ( REMOVE ( "" removemebad.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! _Value03 "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { if ( fwprintf ( stdout , L "" %s "" , L "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
 staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { char data ; char * po int er = ( char * ) ALLOCA ( sizeof ( char ) ) ; data = 5 ; *po int er = data ; { char data = *po int er ; print HexCharLine ( data ) ; } } } } ,0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( SNprintf ( data , 100-strlen ( SRC ) -1 , "" %s "" , SRC ) == EOF ) { print Line ( "" SNprintf failed! "" ) ; } } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fscanf ( stdin , "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( scanf ( "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { wchar_t dataBuffer [ 100 ] = "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( SNprintf ( data , 100-wcslen ( SRC ) -1 , L "" %s "" , SRC ) < 0 ) { print Line ( "" fgetws failed! "" ) ; } } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( fwscanf ( stdin , L "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( swscanf ( SRC , L "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_FIVE == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( wscanf ( L "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { if ( Ftc ( ( int ) 'A' , stdout ) == EOF ) { print Line ( "" Ftc failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { if ( Ftc ( ( int ) 'A' , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { if ( Fts ( "" string "" , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { if ( PUTS ( "" string "" ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { if ( REMOVE ( "" removemebad.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { if ( fwprintf ( stdout , L "" %s "" , L "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( SNprintf ( data , 100-strlen ( SRC ) -1 , "" %s "" , SRC ) == EOF ) { print Line ( "" SNprintf failed! "" ) ; } } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fread ( ( char * ) data , sizeof ( char ) , ( size_t ) ( 100-1 ) , stdin ) != 100-1 ) { print Line ( "" fread failed! "" ) ; } } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fscanf ( stdin , "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( scanf ( "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { wchar_t dataBuffer [ 100 ] = "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( SNprintf ( data , 100-wcslen ( SRC ) -1 , L "" %s "" , SRC ) < 0 ) { print Line ( "" fgetws failed! "" ) ; } } } } ",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( fwscanf ( stdin , L "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( swscanf ( SRC , L "" %99s",0
" staticvoid G2 ( ) { if ( stATIC_CONST_TRUE ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( wscanf ( L "" %99s",0
" staticvoid G2 ( ) { if ( staticTrue ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fread ( ( char * ) data , sizeof ( char ) , ( size_t ) ( 100-1 ) , stdin ) != 100-1 ) { print Line ( "" fread failed! "" ) ; } } } } ",0
 staticvoid GB2G ( ) { int * data ; data = NULL ; data = ( int * ) malloc ( 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } free ( data ) ; } ,0
" staticvoid GB2G1 ( ) { char * data ; data = NULL ; if ( STATIC_CONST_TRUE ) { data = ( char * ) calloc ( 100 , sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( STATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { free ( data ) ; } } ",0
" staticvoid GB2G1 ( ) { char * data ; data = NULL ; if ( STATIC_CONST_TRUE ) { data = ( char * ) calloc ( 100 , sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( STATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { free ( data ) ; } } ",0
" staticvoid GB2G1 ( ) { char * data ; data = NULL ; if ( STATIC_CONST_TRUE ) { data = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( STATIC_CONST_FALSE ) { print Line ( "" 0 , fixed string "" ) ; } else { free ( data ) ; } } ",0
